TripID,LeaderID,LeaderCountry,LeaderCountryISO,LeaderR,LeaderSt,PriorityL,LeaderRo,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,Country,RegionVi,SubRegic,Disputed,SemiAut,TripYear,TripStartDat,TripEndDate
474-AFG-SUN-85542,689,Oman,AFG,Asia,Southern,Yes,GS,Acting President,Karzai,Karzai Karzai,1,Nepal,Other,Other,No,Yes,1997,02/25/1997,09/07/1997
301-AFG-IRN-45439,1061,Malaysia,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Trinidad and Tobago,Other,Other,Yes,Yes,2013,04/14/2013,12/10/2013
610-AFG-IRN-97711,1089,Argentina,AFG,Asia,Southern,No,De Facto,President,Karzai,Karzai Karzai,0,Chile,Other,Other,No,Yes,2016,08/26/2016,11/30/2016
190-AFG-IND-55592,565,Seychelles,AFG,Asia,Southern,No,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,1,Australia,Other,Other,Yes,Yes,2007,03/31/2007,07/14/2007
454-AFG-UZB-68496,1452,Senegal,AFG,Asia,Southern,No,S,King,Karzai,Karzai Karzai,1,Congo,Other,Other,No,Yes,2020,04/16/2020,11/15/2020
207-AFG-IND-44517,1419,Romania,AFG,Asia,Southern,No,S,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Argentina,America,North/South,No,No,2004,05/12/2004,12/26/2004
291-AFG-UZB-93348,283,El Salvador,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Najibullah,Najibullah Najibullah,1,Afghanistan,Asia,Southern,No,Yes,2017,07/23/2017,10/08/2017
814-AFG-SUN-70628,1673,Angola,AFG,Asia,Southern,No,GS,President,Rabbani,Rabbani Rabbani,1,Lesotho,Other,Other,Yes,Yes,2017,09/01/2017,12/31/2017
509-AFG-IRN-74298,670,Afghanistan,AFG,Asia,Southern,Yes,GS,Head of State,Najibullah,Najibullah Najibullah,1,Iraq,Other,Other,No,No,2007,10/17/2007,12/14/2007
344-AFG-TJK-42472,160,India,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,0,Brazil,America,North/South,Yes,Yes,2002,11/04/2002,12/06/2002
779-AFG-IRN-41568,869,Estonia,AFG,Asia,Southern,Yes,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Georgia,Other,Other,Yes,No,1992,04/13/1992,04/26/1992
542-AFG-IND-56654,1418,Dominican Republic,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,1,China,Other,Other,No,Yes,2006,04/07/2006,10/29/2006
400-AFG-UZB-58686,608,Angola,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,0,United States,America,North/South,Yes,No,1991,04/14/1991,07/19/1991
387-AFG-TJK-79063,1336,Slovakia,AFG,Asia,Southern,Yes,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Portugal,Other,Other,No,No,2008,04/29/2008,08/05/2008
